relerr,RequestedTol,bp_0,bp_1,bp_2,bp_3,bp_4,maxvalue,minvalue,avgvalue,maxerror
3.00E-08,4.53E-07,32,32,32,32,28,7.099936,-6.952792,-0.003007,2.86E-06
2.00E-08,3.02E-07,32,32,32,32,30,7.099936,-6.952792,-0.003007,2.86E-06
1.00E-08,1.51E-07,32,32,32,32,30,7.099936,-6.952792,-0.003007,2.86E-06
9.00E-09,1.36E-07,32,32,32,32,30,7.099936,-6.952792,-0.003007,2.86E-06
8.00E-09,1.21E-07,32,32,32,32,30,7.099936,-6.952792,-0.003007,2.86E-06
7.00E-09,1.06E-07,32,32,32,32,30,7.099936,-6.952792,-0.003007,2.86E-06
6.00E-09,9.06E-08,32,32,32,32,30,7.099936,-6.952792,-0.003007,2.86E-06
5.00E-09,7.55E-08,32,32,32,32,32,7.099936,-6.952792,-0.003007,2.86E-06
4.00E-09,6.04E-08,32,32,32,32,32,7.099936,-6.952792,-0.003007,2.86E-06
3.00E-09,4.53E-08,32,32,32,32,32,7.099936,-6.952792,-0.003007,2.86E-06
2.00E-09,3.02E-08,32,32,32,32,32,7.099936,-6.952792,-0.003007,2.86E-06
1.00E-09,1.51E-08,32,32,32,32,32,7.099936,-6.952792,-0.003007,2.86E-06
0.9,13.59,11,11,8,7,5,7.086747,-9.134287,0.003041,0.8720486
0.8,12.08,11,11,8,7,5,7.086747,-9.134287,0.003041,0.8720486
0.7,10.57,11,11,8,7,5,7.086747,-9.134287,0.003041,0.8720486
0.6,9.06,13,13,8,7,5,7.086747,-9.134287,0.003041,0.87419057
0.5,7.55,13,13,9,8,5,7.086747,-9.134287,0.003041,0.7599298
0.4,6.04,14,14,11,10,5,7.086747,-9.134287,0.003041,0.71228695
0.3,4.53,14,14,11,10,6,7.086747,-9.134287,0.003041,0.3867948
0.2,3.02,15,15,12,11,6,7.086747,-9.134287,0.003041,0.37546217
0.1,1.51,15,15,12,11,8,7.086747,-9.134287,0.003041,0.09699726
0.09,1.359,15,15,12,11,8,7.086747,-9.134287,0.003041,0.09699726
0.08,1.208,15,15,12,11,8,7.086747,-9.134287,0.003041,0.09699726
0.07,1.057,15,15,12,11,8,7.086747,-9.134287,0.003041,0.09699726
0.06,0.906,16,15,13,11,8,7.086747,-9.134287,0.003041,0.09647548
0.05,0.755,17,17,14,13,8,7.086747,-9.134287,0.003041,0.09194344
0.04,0.604,17,17,14,13,9,7.086747,-9.134287,0.003041,0.045916438
0.03,0.453,17,17,14,13,9,7.086747,-9.134287,0.003041,0.045916438
0.02,0.302,18,18,15,13,10,7.086747,-9.134287,0.003041,0.025986195
0.01,0.151,19,19,16,14,11,7.086747,-9.134287,0.003041,0.012906551
0.009,0.1359,19,19,16,14,11,7.086747,-9.134287,0.003041,0.012906551
0.008,0.1208,19,19,16,14,11,7.086747,-9.134287,0.003041,0.012906551
0.007,0.1057,19,19,16,15,11,7.086747,-9.134287,0.003041,0.011789739
0.006,0.0906,21,21,18,17,11,7.086747,-9.134287,0.003041,0.011592537
0.005,0.0755,21,21,18,17,12,7.086747,-9.134287,0.003041,0.006735563
0.004,0.0604,21,21,18,17,12,7.086747,-9.134287,0.003041,0.006735563
0.003,0.0453,22,22,19,18,12,7.086747,-9.134287,0.003041,0.00673151
0.002,0.0302,22,22,19,18,13,7.086747,-9.134287,0.003041,0.003081828
0.001,0.0151,22,22,19,18,14,7.086747,-9.134287,0.003041,0.001500487
0.0009,0.01359,22,22,19,18,14,7.086747,-9.134287,0.003041,0.001500487
0.0008,0.01208,23,23,20,19,14,7.086747,-9.134287,0.003041,0.001559258
0.0007,0.01057,23,23,20,19,15,7.086747,-9.134287,0.003041,0.000758119
0.0006,0.00906,23,23,20,19,15,7.086747,-9.134287,0.003041,0.000758119
0.0005,0.00755,23,23,20,19,15,7.086747,-9.134287,0.003041,0.000758119
0.0004,0.00604,24,24,21,20,15,7.086747,-9.134287,0.003041,0.000759997
0.0003,0.00453,24,24,21,20,16,7.086747,-9.134287,0.003041,0.000384092
0.0002,0.00302,25,25,22,21,16,7.086747,-9.134287,0.003041,0.00036633
0.0001,0.00151,26,26,23,21,18,7.086747,-9.134287,0.003041,9.11E-05
9.00E-05,0.001359,26,26,23,21,18,7.086747,-9.134287,0.003041,9.11E-05
8.00E-05,0.001208,26,26,23,21,18,7.086747,-9.134287,0.003041,9.11E-05
7.00E-05,0.001057,26,26,23,21,18,7.086747,-9.134287,0.003041,9.11E-05
6.00E-05,0.000906,26,26,23,21,18,7.086747,-9.134287,0.003041,9.11E-05
5.00E-05,0.000755,27,27,24,23,18,7.086747,-9.134287,0.003041,9.30E-05
4.00E-05,0.000604,27,27,24,23,19,7.086747,-9.134287,0.003041,5.56E-05
3.00E-05,0.000453,27,27,24,23,19,7.086747,-9.134287,0.003041,5.56E-05
2.00E-05,0.000302,28,28,25,23,20,7.086747,-9.134287,0.003041,2.46E-05
1.00E-05,0.000151,29,29,26,24,21,7.086747,-9.134287,0.003041,1.33E-05
9.00E-06,0.0001359,29,29,26,24,21,7.086747,-9.134287,0.003041,1.33E-05
8.00E-06,0.0001208,29,29,26,24,21,7.086747,-9.134287,0.003041,1.33E-05
7.00E-06,0.0001057,29,29,26,25,21,7.086747,-9.134287,0.003041,1.16E-05
6.00E-06,9.06E-05,31,31,28,27,21,7.086747,-9.134287,0.003041,1.15E-05
5.00E-06,7.55E-05,31,31,28,27,22,7.086747,-9.134287,0.003041,6.68E-06
4.00E-06,6.04E-05,31,31,28,27,22,7.086747,-9.134287,0.003041,6.68E-06
3.00E-06,4.53E-05,32,32,30,27,22,7.086747,-9.134287,0.003041,6.68E-06
2.00E-06,3.02E-05,32,32,30,27,23,7.086747,-9.134287,0.003041,4.77E-06
1.00E-06,1.51E-05,32,32,30,27,24,7.086747,-9.134287,0.003041,3.81E-06
9.00E-07,1.36E-05,32,32,30,27,24,7.086747,-9.134287,0.003041,3.81E-06
8.00E-07,1.21E-05,32,32,30,29,24,7.086747,-9.134287,0.003041,3.81E-06
7.00E-07,1.06E-05,32,32,30,29,25,7.086747,-9.134287,0.003041,3.81E-06
6.00E-07,9.06E-06,32,32,30,29,25,7.086747,-9.134287,0.003041,3.81E-06
5.00E-07,7.55E-06,32,32,30,29,25,7.086747,-9.134287,0.003041,3.81E-06
4.00E-07,6.04E-06,32,32,32,29,25,7.086747,-9.134287,0.003041,3.81E-06
3.00E-07,4.53E-06,32,32,32,29,26,7.086747,-9.134287,0.003041,3.81E-06
2.00E-07,3.02E-06,32,32,32,31,26,7.086747,-9.134287,0.003041,3.81E-06
1.00E-07,1.51E-06,32,32,32,31,28,7.086747,-9.134287,0.003041,3.81E-06
9.00E-08,1.36E-06,32,32,32,31,28,7.086747,-9.134287,0.003041,3.81E-06
8.00E-08,1.21E-06,32,32,32,31,28,7.086747,-9.134287,0.003041,3.81E-06
7.00E-08,1.06E-06,32,32,32,31,28,7.086747,-9.134287,0.003041,3.81E-06
6.00E-08,9.06E-07,32,32,32,31,28,7.086747,-9.134287,0.003041,3.81E-06
5.00E-08,7.55E-07,32,32,32,32,28,7.086747,-9.134287,0.003041,3.81E-06
4.00E-08,6.04E-07,32,32,32,32,29,7.086747,-9.134287,0.003041,3.81E-06
3.00E-08,4.53E-07,32,32,32,32,29,7.086747,-9.134287,0.003041,3.81E-06
2.00E-08,3.02E-07,32,32,32,32,31,7.086747,-9.134287,0.003041,3.81E-06
1.00E-08,1.51E-07,32,32,32,32,31,7.086747,-9.134287,0.003041,3.81E-06
9.00E-09,1.36E-07,32,32,32,32,31,7.086747,-9.134287,0.003041,3.81E-06
8.00E-09,1.21E-07,32,32,32,32,31,7.086747,-9.134287,0.003041,3.81E-06
7.00E-09,1.06E-07,32,32,32,32,31,7.086747,-9.134287,0.003041,3.81E-06
6.00E-09,9.06E-08,32,32,32,32,31,7.086747,-9.134287,0.003041,3.81E-06
5.00E-09,7.55E-08,32,32,32,32,32,7.086747,-9.134287,0.003041,3.81E-06
4.00E-09,6.04E-08,32,32,32,32,32,7.086747,-9.134287,0.003041,3.81E-06
3.00E-09,4.53E-08,32,32,32,32,32,7.086747,-9.134287,0.003041,3.81E-06
2.00E-09,3.02E-08,32,32,32,32,32,7.086747,-9.134287,0.003041,3.81E-06
1.00E-09,1.51E-08,32,32,32,32,32,7.086747,-9.134287,0.003041,3.81E-06
0.9,13.59,9,10,8,5,4,6.402977,-5.755154,0.002345,1.0395682
0.8,12.08,9,10,9,5,4,6.402977,-5.755154,0.002345,1.0489075
0.7,10.57,10,10,9,6,4,6.402977,-5.755154,0.002345,0.83243084
0.6,9.06,12,13,9,6,4,6.402977,-5.755154,0.002345,0.8330629
0.5,7.55,12,13,10,7,4,6.402977,-5.755154,0.002345,0.7544719
0.4,6.04,13,14,12,9,4,6.402977,-5.755154,0.002345,0.72582895
0.3,4.53,13,14,12,9,5,6.402977,-5.755154,0.002345,0.37254143
0.2,3.02,14,15,13,10,5,6.402977,-5.755154,0.002345,0.3759594
0.1,1.51,14,15,13,10,7,6.402977,-5.755154,0.002345,0.09410119
0.09,1.359,14,15,13,10,7,6.402977,-5.755154,0.002345,0.09410119
0.08,1.208,14,15,13,10,7,6.402977,-5.755154,0.002345,0.09410119
0.07,1.057,14,15,13,10,7,6.402977,-5.755154,0.002345,0.09410119
0.06,0.906,15,15,14,10,7,6.402977,-5.755154,0.002345,0.0924207
0.05,0.755,16,17,15,12,7,6.402977,-5.755154,0.002345,0.09514725
0.04,0.604,16,17,15,12,8,6.402977,-5.755154,0.002345,0.047489107
0.03,0.453,16,17,15,12,8,6.402977,-5.755154,0.002345,0.047489107
0.02,0.302,17,17,16,12,9,6.402977,-5.755154,0.002345,0.024271972
0.01,0.151,18,19,17,13,10,6.402977,-5.755154,0.002345,0.012158185
0.009,0.1359,18,19,17,13,10,6.402977,-5.755154,0.002345,0.012158185
0.008,0.1208,18,19,17,13,10,6.402977,-5.755154,0.002345,0.012158185
0.007,0.1057,18,19,17,14,10,6.402977,-5.755154,0.002345,0.013129711
0.006,0.0906,20,21,19,16,10,6.402977,-5.755154,0.002345,0.013066441
0.005,0.0755,20,21,19,16,11,6.402977,-5.755154,0.002345,0.006534409
0.004,0.0604,20,21,19,16,11,6.402977,-5.755154,0.002345,0.006534409
0.003,0.0453,21,22,20,17,11,6.402977,-5.755154,0.002345,0.006470274
0.002,0.0302,21,22,20,17,12,6.402977,-5.755154,0.002345,0.003127217
0.001,0.0151,21,22,20,17,13,6.402977,-5.755154,0.002345,0.001602069
0.0009,0.01359,21,22,20,17,13,6.402977,-5.755154,0.002345,0.001602069
0.0008,0.01208,22,23,21,18,13,6.402977,-5.755154,0.002345,0.001533657
0.0007,0.01057,22,23,21,18,14,6.402977,-5.755154,0.002345,0.000791788
0.0006,0.00906,22,23,21,18,14,6.402977,-5.755154,0.002345,0.000791788
0.0005,0.00755,22,23,21,18,14,6.402977,-5.755154,0.002345,0.000791788
0.0004,0.00604,23,24,22,19,14,6.402977,-5.755154,0.002345,0.000798166
0.0003,0.00453,23,24,22,19,15,6.402977,-5.755154,0.002345,0.000417709
0.0002,0.00302,24,25,23,20,15,6.402977,-5.755154,0.002345,0.000406206
0.0001,0.00151,25,26,24,20,17,6.402977,-5.755154,0.002345,9.54E-05
9.00E-05,0.001359,25,26,24,20,17,6.402977,-5.755154,0.002345,9.54E-05
8.00E-05,0.001208,25,26,24,20,17,6.402977,-5.755154,0.002345,9.54E-05
7.00E-05,0.001057,25,26,24,20,17,6.402977,-5.755154,0.002345,9.54E-05
6.00E-05,0.000906,25,26,24,20,17,6.402977,-5.755154,0.002345,9.54E-05
5.00E-05,0.000755,26,27,25,22,17,6.402977,-5.755154,0.002345,9.06E-05
4.00E-05,0.000604,26,27,25,22,18,6.402977,-5.755154,0.002345,4.79E-05
3.00E-05,0.000453,26,27,25,22,18,6.402977,-5.755154,0.002345,4.79E-05
2.00E-05,0.000302,27,28,26,22,19,6.402977,-5.755154,0.002345,2.41E-05
1.00E-05,0.000151,28,29,27,23,20,6.402977,-5.755154,0.002345,1.24E-05
9.00E-06,0.0001359,28,29,27,23,20,6.402977,-5.755154,0.002345,1.24E-05
8.00E-06,0.0001208,28,29,27,23,20,6.402977,-5.755154,0.002345,1.24E-05
7.00E-06,0.0001057,28,29,27,24,20,6.402977,-5.755154,0.002345,1.22E-05
6.00E-06,9.06E-05,30,31,29,26,20,6.402977,-5.755154,0.002345,1.20E-05
5.00E-06,7.55E-05,30,31,29,26,21,6.402977,-5.755154,0.002345,5.96E-06
4.00E-06,6.04E-05,30,31,29,26,21,6.402977,-5.755154,0.002345,5.96E-06
3.00E-06,4.53E-05,32,32,31,26,21,6.402977,-5.755154,0.002345,5.96E-06
2.00E-06,3.02E-05,32,32,31,26,22,6.402977,-5.755154,0.002345,3.81E-06
1.00E-06,1.51E-05,32,32,31,26,23,6.402977,-5.755154,0.002345,2.86E-06
9.00E-07,1.36E-05,32,32,31,26,23,6.402977,-5.755154,0.002345,2.86E-06
8.00E-07,1.21E-05,32,32,31,28,23,6.402977,-5.755154,0.002345,2.86E-06
7.00E-07,1.06E-05,32,32,31,28,24,6.402977,-5.755154,0.002345,2.86E-06
6.00E-07,9.06E-06,32,32,31,28,24,6.402977,-5.755154,0.002345,2.86E-06
5.00E-07,7.55E-06,32,32,31,28,24,6.402977,-5.755154,0.002345,2.86E-06
4.00E-07,6.04E-06,32,32,32,28,24,6.402977,-5.755154,0.002345,2.86E-06
3.00E-07,4.53E-06,32,32,32,28,25,6.402977,-5.755154,0.002345,2.86E-06
2.00E-07,3.02E-06,32,32,32,30,25,6.402977,-5.755154,0.002345,2.86E-06
1.00E-07,1.51E-06,32,32,32,30,27,6.402977,-5.755154,0.002345,2.86E-06
9.00E-08,1.36E-06,32,32,32,30,27,6.402977,-5.755154,0.002345,2.86E-06
8.00E-08,1.21E-06,32,32,32,30,27,6.402977,-5.755154,0.002345,2.86E-06
7.00E-08,1.06E-06,32,32,32,30,27,6.402977,-5.755154,0.002345,2.86E-06
6.00E-08,9.06E-07,32,32,32,30,27,6.402977,-5.755154,0.002345,2.86E-06
5.00E-08,7.55E-07,32,32,32,32,27,6.402977,-5.755154,0.002345,2.86E-06
4.00E-08,6.04E-07,32,32,32,32,28,6.402977,-5.755154,0.002345,2.86E-06
3.00E-08,4.53E-07,32,32,32,32,28,6.402977,-5.755154,0.002345,2.86E-06
2.00E-08,3.02E-07,32,32,32,32,30,6.402977,-5.755154,0.002345,2.86E-06
1.00E-08,1.51E-07,32,32,32,32,30,6.402977,-5.755154,0.002345,2.86E-06
9.00E-09,1.36E-07,32,32,32,32,30,6.402977,-5.755154,0.002345,2.86E-06
8.00E-09,1.21E-07,32,32,32,32,30,6.402977,-5.755154,0.002345,2.86E-06
7.00E-09,1.06E-07,32,32,32,32,30,6.402977,-5.755154,0.002345,2.86E-06
6.00E-09,9.06E-08,32,32,32,32,30,6.402977,-5.755154,0.002345,2.86E-06
5.00E-09,7.55E-08,32,32,32,32,32,6.402977,-5.755154,0.002345,2.86E-06
4.00E-09,6.04E-08,32,32,32,32,32,6.402977,-5.755154,0.002345,2.86E-06
3.00E-09,4.53E-08,32,32,32,32,32,6.402977,-5.755154,0.002345,2.86E-06
2.00E-09,3.02E-08,32,32,32,32,32,6.402977,-5.755154,0.002345,2.86E-06
1.00E-09,1.51E-08,32,32,32,32,32,6.402977,-5.755154,0.002345,2.86E-06
0.9,13.59,10,8,8,5,4,4.832646,-6.785402,0.002707,1.0634863
0.8,12.08,10,8,9,5,4,4.832646,-6.785402,0.002707,1.0313098
0.7,10.57,10,8,9,6,4,4.832646,-6.785402,0.002707,0.7930719
0.6,9.06,13,11,9,6,4,4.832646,-6.785402,0.002707,0.7906593
0.5,7.55,13,11,10,7,4,4.832646,-6.785402,0.002707,0.75737405
0.4,6.04,14,12,12,9,4,4.832646,-6.785402,0.002707,0.73444223
0.3,4.53,14,12,12,9,5,4.832646,-6.785402,0.002707,0.3950584
0.2,3.02,15,13,13,10,5,4.832646,-6.785402,0.002707,0.3909819
0.1,1.51,15,13,13,10,7,4.832646,-6.785402,0.002707,0.10241306
0.09,1.359,15,13,13,10,7,4.832646,-6.785402,0.002707,0.10241306
0.08,1.208,15,13,13,10,7,4.832646,-6.785402,0.002707,0.10241306
0.07,1.057,15,13,13,10,7,4.832646,-6.785402,0.002707,0.10241306
0.06,0.906,16,13,14,10,7,4.832646,-6.785402,0.002707,0.10132587
0.05,0.755,17,15,15,12,7,4.832646,-6.785402,0.002707,0.09657642
0.04,0.604,17,15,15,12,8,4.832646,-6.785402,0.002707,0.046540886
0.03,0.453,17,15,15,12,8,4.832646,-6.785402,0.002707,0.046540886
0.02,0.302,17,15,15,12,9,4.832646,-6.785402,0.002707,0.026663661
0.01,0.151,19,16,17,13,10,4.832646,-6.785402,0.002707,0.012675047
0.009,0.1359,19,16,17,13,10,4.832646,-6.785402,0.002707,0.012675047
0.008,0.1208,19,16,17,13,10,4.832646,-6.785402,0.002707,0.012675047
0.007,0.1057,19,17,17,14,10,4.832646,-6.785402,0.002707,0.012516499
0.006,0.0906,21,19,19,16,10,4.832646,-6.785402,0.002707,0.012919903
0.005,0.0755,21,19,19,16,11,4.832646,-6.785402,0.002707,0.005919471
0.004,0.0604,21,19,19,16,11,4.832646,-6.785402,0.002707,0.005919471
0.003,0.0453,22,20,20,17,11,4.832646,-6.785402,0.002707,0.006071806
0.002,0.0302,22,20,20,17,12,4.832646,-6.785402,0.002707,0.003116071
0.001,0.0151,22,20,20,17,13,4.832646,-6.785402,0.002707,0.001517378
0.0009,0.01359,22,20,20,17,13,4.832646,-6.785402,0.002707,0.001517378
0.0008,0.01208,23,21,21,18,13,4.832646,-6.785402,0.002707,0.001511637
0.0007,0.01057,23,21,21,18,14,4.832646,-6.785402,0.002707,0.000758231
0.0006,0.00906,23,21,21,18,14,4.832646,-6.785402,0.002707,0.000758231
0.0005,0.00755,23,21,21,18,14,4.832646,-6.785402,0.002707,0.000758231
0.0004,0.00604,24,22,22,19,14,4.832646,-6.785402,0.002707,0.000745297
0.0003,0.00453,24,22,22,19,15,4.832646,-6.785402,0.002707,0.000368536
0.0002,0.00302,25,23,23,20,15,4.832646,-6.785402,0.002707,0.000368714
0.0001,0.00151,26,24,24,20,17,4.832646,-6.785402,0.002707,9.82E-05
9.00E-05,0.001359,26,24,24,20,17,4.832646,-6.785402,0.002707,9.82E-05
8.00E-05,0.001208,26,24,24,20,17,4.832646,-6.785402,0.002707,9.82E-05
7.00E-05,0.001057,26,24,24,20,17,4.832646,-6.785402,0.002707,9.82E-05
6.00E-05,0.000906,26,24,24,20,17,4.832646,-6.785402,0.002707,9.82E-05
5.00E-05,0.000755,27,25,25,22,17,4.832646,-6.785402,0.002707,9.23E-05
4.00E-05,0.000604,27,25,25,22,18,4.832646,-6.785402,0.002707,4.66E-05
3.00E-05,0.000453,27,25,25,22,18,4.832646,-6.785402,0.002707,4.66E-05
2.00E-05,0.000302,28,26,26,22,19,4.832646,-6.785402,0.002707,3.07E-05
1.00E-05,0.000151,29,27,27,23,20,4.832646,-6.785402,0.002707,1.21E-05
9.00E-06,0.0001359,29,27,27,23,20,4.832646,-6.785402,0.002707,1.21E-05
8.00E-06,0.0001208,29,27,27,23,20,4.832646,-6.785402,0.002707,1.21E-05
7.00E-06,0.0001057,29,27,27,24,20,4.832646,-6.785402,0.002707,1.17E-05
6.00E-06,9.06E-05,31,29,29,26,20,4.832646,-6.785402,0.002707,1.15E-05
5.00E-06,7.55E-05,31,29,29,26,21,4.832646,-6.785402,0.002707,6.23E-06
4.00E-06,6.04E-05,31,29,29,26,21,4.832646,-6.785402,0.002707,6.23E-06
3.00E-06,4.53E-05,32,30,31,26,21,4.832646,-6.785402,0.002707,6.23E-06
2.00E-06,3.02E-05,32,30,31,26,22,4.832646,-6.785402,0.002707,3.81E-06
1.00E-06,1.51E-05,32,30,31,26,23,4.832646,-6.785402,0.002707,3.81E-06
9.00E-07,1.36E-05,32,30,31,26,23,4.832646,-6.785402,0.002707,3.81E-06
8.00E-07,1.21E-05,32,31,31,28,23,4.832646,-6.785402,0.002707,3.81E-06
7.00E-07,1.06E-05,32,31,31,28,24,4.832646,-6.785402,0.002707,3.34E-06
6.00E-07,9.06E-06,32,31,31,28,24,4.832646,-6.785402,0.002707,3.34E-06
5.00E-07,7.55E-06,32,31,31,28,24,4.832646,-6.785402,0.002707,3.34E-06
4.00E-07,6.04E-06,32,32,32,28,24,4.832646,-6.785402,0.002707,3.34E-06
3.00E-07,4.53E-06,32,32,32,28,25,4.832646,-6.785402,0.002707,3.34E-06
2.00E-07,3.02E-06,32,32,32,30,25,4.832646,-6.785402,0.002707,3.34E-06
1.00E-07,1.51E-06,32,32,32,30,27,4.832646,-6.785402,0.002707,3.34E-06
9.00E-08,1.36E-06,32,32,32,30,27,4.832646,-6.785402,0.002707,3.34E-06
8.00E-08,1.21E-06,32,32,32,30,27,4.832646,-6.785402,0.002707,3.34E-06
7.00E-08,1.06E-06,32,32,32,30,27,4.832646,-6.785402,0.002707,3.34E-06
6.00E-08,9.06E-07,32,32,32,30,27,4.832646,-6.785402,0.002707,3.34E-06
5.00E-08,7.55E-07,32,32,32,32,27,4.832646,-6.785402,0.002707,3.34E-06
4.00E-08,6.04E-07,32,32,32,32,28,4.832646,-6.785402,0.002707,3.34E-06
3.00E-08,4.53E-07,32,32,32,32,28,4.832646,-6.785402,0.002707,3.34E-06
2.00E-08,3.02E-07,32,32,32,32,30,4.832646,-6.785402,0.002707,3.34E-06
1.00E-08,1.51E-07,32,32,32,32,30,4.832646,-6.785402,0.002707,3.34E-06
9.00E-09,1.36E-07,32,32,32,32,30,4.832646,-6.785402,0.002707,3.34E-06
8.00E-09,1.21E-07,32,32,32,32,30,4.832646,-6.785402,0.002707,3.34E-06
7.00E-09,1.06E-07,32,32,32,32,30,4.832646,-6.785402,0.002707,3.34E-06
6.00E-09,9.06E-08,32,32,32,32,30,4.832646,-6.785402,0.002707,3.34E-06
5.00E-09,7.55E-08,32,32,32,32,32,4.832646,-6.785402,0.002707,3.34E-06
4.00E-09,6.04E-08,32,32,32,32,32,4.832646,-6.785402,0.002707,3.34E-06
3.00E-09,4.53E-08,32,32,32,32,32,4.832646,-6.785402,0.002707,3.34E-06
2.00E-09,3.02E-08,32,32,32,32,32,4.832646,-6.785402,0.002707,3.34E-06
1.00E-09,1.51E-08,32,32,32,32,32,4.832646,-6.785402,0.002707,3.34E-06
0.9,13.59,9,8,8,5,4,6.512919,-6.949649,-0.001319,1.0144424
0.8,12.08,10,9,9,5,4,6.512919,-6.949649,-0.001319,0.99714947
0.7,10.57,10,9,9,6,4,6.512919,-6.949649,-0.001319,0.76516044
0.6,9.06,13,12,9,6,4,6.512919,-6.949649,-0.001319,0.7652292
0.5,7.55,13,12,10,7,4,6.512919,-6.949649,-0.001319,0.7370839
0.4,6.04,14,13,12,9,4,6.512919,-6.949649,-0.001319,0.7308444
0.3,4.53,14,13,12,9,5,6.512919,-6.949649,-0.001319,0.3661703
0.2,3.02,15,14,13,10,5,6.512919,-6.949649,-0.001319,0.3531471
0.1,1.51,15,14,13,10,7,6.512919,-6.949649,-0.001319,0.09560239
0.09,1.359,15,14,13,10,7,6.512919,-6.949649,-0.001319,0.09560239
0.08,1.208,15,14,13,10,7,6.512919,-6.949649,-0.001319,0.09560239
0.07,1.057,15,14,13,10,7,6.512919,-6.949649,-0.001319,0.09560239
0.06,0.906,16,14,14,10,7,6.512919,-6.949649,-0.001319,0.0954293
0.05,0.755,17,16,15,12,7,6.512919,-6.949649,-0.001319,0.0962044
0.04,0.604,17,16,15,12,8,6.512919,-6.949649,-0.001319,0.04874435
0.03,0.453,17,16,15,12,8,6.512919,-6.949649,-0.001319,0.04874435
0.02,0.302,17,16,15,12,9,6.512919,-6.949649,-0.001319,0.026580572
0.01,0.151,19,17,16,13,10,6.512919,-6.949649,-0.001319,0.012202442
0.009,0.1359,19,17,16,13,10,6.512919,-6.949649,-0.001319,0.012202442
0.008,0.1208,19,17,16,13,10,6.512919,-6.949649,-0.001319,0.012202442
0.007,0.1057,19,18,17,14,10,6.512919,-6.949649,-0.001319,0.011877179
0.006,0.0906,21,20,19,16,10,6.512919,-6.949649,-0.001319,0.011574626
0.005,0.0755,21,20,19,16,11,6.512919,-6.949649,-0.001319,0.006197184
0.004,0.0604,21,20,19,16,11,6.512919,-6.949649,-0.001319,0.006197184
0.003,0.0453,22,21,20,17,11,6.512919,-6.949649,-0.001319,0.006232202
0.002,0.0302,22,21,20,17,12,6.512919,-6.949649,-0.001319,0.002965748
0.001,0.0151,22,21,20,17,13,6.512919,-6.949649,-0.001319,0.001555443
0.0009,0.01359,22,21,20,17,13,6.512919,-6.949649,-0.001319,0.001555443
0.0008,0.01208,23,22,21,18,13,6.512919,-6.949649,-0.001319,0.001531541
0.0007,0.01057,23,22,21,18,14,6.512919,-6.949649,-0.001319,0.000762045
0.0006,0.00906,23,22,21,18,14,6.512919,-6.949649,-0.001319,0.000762045
0.0005,0.00755,23,22,21,18,14,6.512919,-6.949649,-0.001319,0.000762045
0.0004,0.00604,24,23,22,19,14,6.512919,-6.949649,-0.001319,0.000750553
0.0003,0.00453,24,23,22,19,15,6.512919,-6.949649,-0.001319,0.000389338
0.0002,0.00302,25,24,23,20,15,6.512919,-6.949649,-0.001319,0.000379205
0.0001,0.00151,26,25,24,20,17,6.512919,-6.949649,-0.001319,0.000100374
9.00E-05,0.001359,26,25,24,20,17,6.512919,-6.949649,-0.001319,0.000100374
8.00E-05,0.001208,26,25,24,20,17,6.512919,-6.949649,-0.001319,0.000100374
7.00E-05,0.001057,26,25,24,20,17,6.512919,-6.949649,-0.001319,0.000100374
6.00E-05,0.000906,26,25,24,20,17,6.512919,-6.949649,-0.001319,0.000100374
5.00E-05,0.000755,27,26,25,22,17,6.512919,-6.949649,-0.001319,9.40E-05
4.00E-05,0.000604,27,26,25,22,18,6.512919,-6.949649,-0.001319,4.79E-05
3.00E-05,0.000453,27,26,25,22,18,6.512919,-6.949649,-0.001319,4.79E-05
2.00E-05,0.000302,28,27,26,22,19,6.512919,-6.949649,-0.001319,2.53E-05
1.00E-05,0.000151,29,28,27,23,20,6.512919,-6.949649,-0.001319,1.37E-05
9.00E-06,0.0001359,29,28,27,23,20,6.512919,-6.949649,-0.001319,1.37E-05
8.00E-06,0.0001208,29,28,27,23,20,6.512919,-6.949649,-0.001319,1.37E-05
7.00E-06,0.0001057,29,28,27,24,20,6.512919,-6.949649,-0.001319,1.32E-05
6.00E-06,9.06E-05,31,30,29,26,20,6.512919,-6.949649,-0.001319,1.30E-05
5.00E-06,7.55E-05,31,30,29,26,21,6.512919,-6.949649,-0.001319,5.72E-06
4.00E-06,6.04E-05,31,30,29,26,21,6.512919,-6.949649,-0.001319,5.72E-06
3.00E-06,4.53E-05,32,31,31,26,21,6.512919,-6.949649,-0.001319,5.72E-06
2.00E-06,3.02E-05,32,31,31,26,22,6.512919,-6.949649,-0.001319,4.29E-06
1.00E-06,1.51E-05,32,31,31,26,23,6.512919,-6.949649,-0.001319,2.86E-06
9.00E-07,1.36E-05,32,31,31,26,23,6.512919,-6.949649,-0.001319,2.86E-06
8.00E-07,1.21E-05,32,32,31,28,23,6.512919,-6.949649,-0.001319,2.86E-06
7.00E-07,1.06E-05,32,32,31,28,24,6.512919,-6.949649,-0.001319,2.38E-06
6.00E-07,9.06E-06,32,32,31,28,24,6.512919,-6.949649,-0.001319,2.38E-06
5.00E-07,7.55E-06,32,32,31,28,24,6.512919,-6.949649,-0.001319,2.38E-06
4.00E-07,6.04E-06,32,32,32,28,24,6.512919,-6.949649,-0.001319,2.38E-06
3.00E-07,4.53E-06,32,32,32,28,25,6.512919,-6.949649,-0.001319,2.38E-06
