relerr,RequestedTol,bp_0,bp_1,bp_2,bp_3,bp_4,maxvalue,minvalue,avgvalue,maxerror
0.9,5256000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.8,4672000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.7,4088000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.6,3504000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.5,2920000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.4,2336000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.3,1752000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.2,1168000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.1,584000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.09,525600000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.08,467200000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.07,408800000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.06,350400000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.05,292000000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.04,233600000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.03,175200000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.02,116800000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.01,58400000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.009,52560000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.008,46720000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.007,40880000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.006,35040000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.005,29200000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.004,23360000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.003,17520000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.002,11680000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.001,5840000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0009,5256000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0008,4672000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0007,4088000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0006,3504000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0005,2920000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0004,2336000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0003,1752000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0002,1168000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
0.0001,584000,1,0,0,0,0,8063.748,-8063.748,0,8063.748
9.00E-05,525600,1,0,0,0,0,8063.748,-8063.748,0,8063.748
8.00E-05,467200,1,0,0,0,0,8063.748,-8063.748,0,8063.748
7.00E-05,408800,1,2,0,0,0,8063.748,-8063.748,0,6926.0317
6.00E-05,350400,3,4,0,0,0,8063.748,-8063.748,0,5817.0767
5.00E-05,292000,3,4,1,0,0,8063.748,-8063.748,0,10461.299
4.00E-05,233600,3,4,2,0,0,8063.748,-8063.748,0,6063.0376
3.00E-05,175200,4,6,5,0,0,8063.748,-8063.748,0,3169.1777
2.00E-05,116800,4,6,5,2,0,8063.748,-8063.748,0,7085.7153
1.00E-05,58400,9,10,8,7,0,8063.748,-8063.748,0,1712.6465
9.00E-06,52560,9,10,8,7,1,8063.748,-8063.748,0,1712.6465
8.00E-06,46720,10,11,9,8,1,8063.748,-8063.748,0,1683.2798
7.00E-06,40880,10,11,9,8,2,8063.748,-8063.748,0,2703.9136
6.00E-06,35040,10,11,9,8,2,8063.748,-8063.748,0,2703.9136
5.00E-06,29200,10,11,9,8,2,8063.748,-8063.748,0,2703.9136
4.00E-06,23360,11,12,10,9,2,8063.748,-8063.748,0,2707.392
3.00E-06,17520,11,12,10,9,3,8063.748,-8063.748,0,1504.4695
2.00E-06,11680,13,13,11,10,3,8063.748,-8063.748,0,1499.742
1.00E-06,5840,13,13,11,10,5,8063.748,-8063.748,0,379.87708
9.00E-07,5256,13,13,11,10,5,8063.748,-8063.748,0,379.87708
8.00E-07,4672,13,13,11,10,5,8063.748,-8063.748,0,379.87708
7.00E-07,4088,13,13,11,10,5,8063.748,-8063.748,0,379.87708
6.00E-07,3504,13,13,11,10,5,8063.748,-8063.748,0,379.87708
5.00E-07,2920,15,16,14,12,5,8063.748,-8063.748,0,377.23608
4.00E-07,2336,15,16,14,12,6,8063.748,-8063.748,0,188.52588
3.00E-07,1752,15,16,14,12,6,8063.748,-8063.748,0,188.52588
2.00E-07,1168,15,16,14,12,7,8063.748,-8063.748,0,94.27637
1.00E-07,584,15,16,14,12,8,8063.748,-8063.748,0,44.842896
9.00E-08,525.6,15,16,14,12,8,8063.748,-8063.748,0,44.842896
8.00E-08,467.2,15,16,14,12,8,8063.748,-8063.748,0,44.842896
7.00E-08,408.8,16,17,15,12,8,8063.748,-8063.748,0,44.79065
6.00E-08,350.4,16,17,15,12,9,8063.748,-8063.748,0,24.290771
5.00E-08,292,16,17,15,12,9,8063.748,-8063.748,0,24.290771
4.00E-08,233.6,16,17,15,12,9,8063.748,-8063.748,0,24.290771
3.00E-08,175.2,16,17,15,12,10,8063.748,-8063.748,0,13.314026
2.00E-08,116.8,17,18,16,13,10,8063.748,-8063.748,0,12.0592
1.00E-08,58.4,18,19,17,14,11,8063.748,-8063.748,0,5.9415894
9.00E-09,52.56,19,19,17,15,11,8063.748,-8063.748,0,5.801939
8.00E-09,46.72,21,21,19,17,11,8063.748,-8063.748,0,5.763817
7.00E-09,40.88,21,21,19,17,12,8063.748,-8063.748,0,2.845337
6.00E-09,35.04,21,21,19,17,12,8063.748,-8063.748,0,2.845337
5.00E-09,29.2,21,21,19,17,12,8063.748,-8063.748,0,2.845337
4.00E-09,23.36,22,23,20,18,12,8063.748,-8063.748,0,2.8999023
3.00E-09,17.52,22,23,20,18,13,8063.748,-8063.748,0,1.5629234
2.00E-09,11.68,23,24,21,19,13,8063.748,-8063.748,0,1.6037674
1.00E-09,5.84,23,24,21,19,15,8063.748,-8063.748,0,0.36706543
0.9,5256000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.8,4672000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.7,4088000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.6,3504000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.5,2920000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.4,2336000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.3,1752000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.2,1168000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.1,584000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.09,525600000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.08,467200000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.07,408800000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.06,350400000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.05,292000000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.04,233600000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.03,175200000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.02,116800000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.01,58400000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.009,52560000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.008,46720000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.007,40880000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.006,35040000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.005,29200000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.004,23360000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.003,17520000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.002,11680000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.001,5840000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0009,5256000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0008,4672000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0007,4088000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0006,3504000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0005,2920000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0004,2336000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0003,1752000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0002,1168000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
0.0001,584000,1,0,0,0,0,8689.045,-8689.045,0,8689.045
9.00E-05,525600,1,0,0,0,0,8689.045,-8689.045,0,8689.045
8.00E-05,467200,1,0,0,0,0,8689.045,-8689.045,0,8689.045
7.00E-05,408800,1,2,0,0,0,8689.045,-8689.045,0,7946.253
6.00E-05,350400,2,4,0,0,0,8689.045,-8689.045,0,5525.167
5.00E-05,292000,2,4,1,0,0,8689.045,-8689.045,0,10286.104
4.00E-05,233600,2,4,2,0,0,8689.045,-8689.045,0,6371.8135
3.00E-05,175200,4,5,4,0,0,8689.045,-8689.045,0,2986.3262
2.00E-05,116800,4,5,4,2,0,8689.045,-8689.045,0,6211.566
1.00E-05,58400,6,7,6,5,0,8689.045,-8689.045,0,1589.6406
9.00E-06,52560,7,8,7,6,0,8689.045,-8689.045,0,1461.6924
8.00E-06,46720,7,8,7,6,2,8689.045,-8689.045,0,2662.3936
